,FILENAME,WORKLOG
5666,HistoriaJDE_OT_3807116.txt,. 
5667,HistoriaJDE_OT_3808276.txt,Reporte No Disponible
5668,HistoriaJDE_OT_3810654.txt,FEBRERO 13/2019  DIEGO RUIZ.      REALIZAR TRABAJOS DE MANTENIMIENTO EN PINTURA A LOS PASAMANOS DE LA PRESA PII.
5669,HistoriaJDE_OT_3811171.txt,Reporte No Disponible
5670,HistoriaJDE_OT_3813889.txt,Reporte No Disponible
5671,HistoriaJDE_OT_3814669.txt,Reporte No Disponible
5672,HistoriaJDE_OT_3815249.txt,"XE: REALIZAR PRUEBA DESCARGAS PARCIALES    REALIZAR LA PRUEBA DE DESCARGAS PARCIALES A LOS ESTATORES DE LA CENTRAL GUADALUPE 3, SEGÚN EL INSTRUCTIVO GANTE0011.    CON ESTA OT SE INTERVENDRÁN LOS SIGUIENTES EQUIPOS:    COD EQUIPO EQUIPO 2364 ESTATOR GENERADOR U1 G3 2365 ESTATOR GENERADOR U2 G3 2366 ESTATOR GENERADOR U3 G3 2367 ESTATOR GENERADOR U4 G3 2368 ESTATOR GENERADOR U5 G3 2369 ESTATOR GENERADOR U6 G3   "
5673,HistoriaJDE_OT_3815254.txt,"XE: REALIZAR PRUEBA DESCARGAS PARCIALES    REALIZAR LA PRUEBA DE DESCARGAS PARCIALES A LOS ESTATORES DE LA CENTRAL TRONERAS, SEGÚN EL INSTRUCTIVO GANTE0011.    CON ESTA OT SE INTERVENDRÁN LOS SIGUIENTES EQUIPOS:    COD EQUIPO EQUIPO 3589 ESTATOR GENERADOR U1 TR 3590 ESTATOR GENERADOR U2 TR   "
5674,HistoriaJDE_OT_3815258.txt,"3AE: REALIZAR PRUEBAS ELECTRICAS.    CON ESTA OT SE INTERVENDRÁ EL TRANSFORMADOR DE POTENCIA N° ___  DE TRONERAS      SE REALIZARAN LAS SIGUIENTES PRUEBAS, SEGÚN EL INSTRUCTIVO RESPECTIVO:    PRUEBA INSTRUCTIVO FACTOR DE POTENCIA (AISLAMIENTO Y BUJES) GANTE0010 RELACIÓN DE TRANSFORMACIÓN CORRIENTE DE EXCITACIÓN REACTANCIA DE DISPERSIÓN RESISTENCIA DE AISLAMIENTO GANTE0009 RESISTENCIA OHMICA GANTE0019     FALTAN LOS INSTRUCTIVOS DE MANTENIMIENTO DE :   * RELACIÓN DE TRANSFORMACIÓN  * CORRIENTE DE EXCITACIÓN  * REACTANCIA DE DISPERSIÓN    "
5675,HistoriaJDE_OT_3815344.txt,Reporte No Disponible
5676,HistoriaJDE_OT_3815347.txt,Reporte No Disponible
5677,HistoriaJDE_OT_3815350.txt,Reporte No Disponible
5678,HistoriaJDE_OT_3815368.txt,Reporte No Disponible
5679,HistoriaJDE_OT_3815369.txt,Reporte No Disponible
5680,HistoriaJDE_OT_3815372.txt,Reporte No Disponible
5681,HistoriaJDE_OT_3815374.txt,Reporte No Disponible
5682,HistoriaJDE_OT_3815376.txt,Reporte No Disponible
5683,HistoriaJDE_OT_3815378.txt,Reporte No Disponible
5684,HistoriaJDE_OT_3815380.txt,Reporte No Disponible
5685,HistoriaJDE_OT_3815495.txt,Reporte No Disponible
5686,HistoriaJDE_OT_3816996.txt,Reporte No Disponible
5687,HistoriaJDE_OT_3818147.txt,Reporte No Disponible
5688,HistoriaJDE_OT_3818153.txt,Reporte No Disponible
5689,HistoriaJDE_OT_3819440.txt,15/03/2019   REPARAR JUEGO DE SELLOS DE LAS VALVULAS ESFERICAS D ELA CENTRAL GUADALUPE III~
5690,HistoriaJDE_OT_3821964.txt,Reporte No Disponible
5691,HistoriaJDE_OT_3824321.txt,Reporte No Disponible
5692,HistoriaJDE_OT_3824493.txt,Reporte No Disponible
5693,HistoriaJDE_OT_3825889.txt,Reporte No Disponible
5694,HistoriaJDE_OT_3826393.txt,Reporte No Disponible
5695,HistoriaJDE_OT_3829275.txt,Reporte No Disponible
5696,HistoriaJDE_OT_3832219.txt,Reporte No Disponible
5697,HistoriaJDE_OT_3833001.txt,CONSTRUIR CELDAS EN BLOQUE DE CONCRETO DE 15 X 20 X 40CMS PARA ORGANIZAR ALLI CHATARRA  
5698,HistoriaJDE_OT_3834917.txt,Reporte No Disponible
5699,HistoriaJDE_OT_3834921.txt,Reporte No Disponible
5700,HistoriaJDE_OT_3837603.txt,Reporte No Disponible
5701,HistoriaJDE_OT_3838241.txt,Reporte No Disponible
5702,HistoriaJDE_OT_3838557.txt,Reporte No Disponible
5703,HistoriaJDE_OT_3838572.txt,Reporte No Disponible
5704,HistoriaJDE_OT_3839462.txt,Reporte No Disponible
5705,HistoriaJDE_OT_3843557.txt,Reporte No Disponible
5706,HistoriaJDE_OT_3846498.txt,Reporte No Disponible
5707,HistoriaJDE_OT_3846499.txt,Reporte No Disponible
5708,HistoriaJDE_OT_3846501.txt,Reporte No Disponible
5709,HistoriaJDE_OT_3846502.txt,Reporte No Disponible
5710,HistoriaJDE_OT_3846506.txt,Reporte No Disponible
5711,HistoriaJDE_OT_3846508.txt,Reporte No Disponible
5712,HistoriaJDE_OT_3846708.txt,Reporte No Disponible
5713,HistoriaJDE_OT_3847578.txt,Reporte No Disponible
5714,HistoriaJDE_OT_3850965.txt,Reporte No Disponible
5715,HistoriaJDE_OT_3851334.txt,Reporte No Disponible
5716,HistoriaJDE_OT_3852698.txt,"INSPECCIONAR EL RODETE PELTON CON LIQUIDOS PENETRANTES, ESTE CHEQUEO SE HACE A LAS 1000 HORAS DE HABER MONTADO ESTE RODETE EN REEMPLAZO DEL RODETE FISURADO QUE SE DESMONTO EN JUNIO 3 2019.    consignacion: 1907684    JUL 16/2019 OT: 3852698 PROGRAMADOR: LUIS CARDONA EJECUTO: E SANCHEZ    SE REALIZO INSPECCION CON LIQUIDOS PENETRANTES DEL RODETE PELTON DE LA U2 SONSON1, ESTE CHEQUEO CORRESPONDE A LAS 1000 HORAS DE SERVICIO DESPUES DEL MONTAJE EN JUNIO, SE ENCONTRARON POROSIDADES EN LOS CANGILONES, EN EL INFORME NO SE DETALLAN LOS NUMEROS DE LOS AFECTADOS.  NOTA: LA TORNILLERIA DE LA PUERTA DE ENTRADA AL RECINTO DE DEBE CAMBIAR, PERO LOS FUNCIONARIOS NO ENTREGAN EN EL INFORME LAS MEDIDAS PARA HACER LA COMPRA.  "
5717,HistoriaJDE_OT_3853809.txt,Solicitante-Planeador: 856921  Aprobador: 355694  Fecha de solicitud: 16-07-2019   Tipo de mantenimiento: Preventivo  Acciones de mantenimiento:   Inspección general del estado de la estación  Limpieza de estación  Descarga y verificación de datos de la estación  Análisis de datos de estado del datalogger y transmisor  Verificación de sistema de transmisión  Verificación del nivel de mira vs. sensor  Realización de aforo  
5718,HistoriaJDE_OT_3853818.txt,cambio de equipo de campbell por vaisala 
5719,HistoriaJDE_OT_3853820.txt,cambio de equipos campbell por vaisala 
5720,HistoriaJDE_OT_3854133.txt,Reporte No Disponible
5721,HistoriaJDE_OT_3854157.txt,Reporte No Disponible
5722,HistoriaJDE_OT_3854168.txt,Reporte No Disponible
5723,HistoriaJDE_OT_3854310.txt,17 DE JULIO DE 2019    SE SOLICITA ACEITE DOS TIEMPOS PARA MANTENIMIENTO GUADAÑADORAS S1.      REPORTA    RODISSON GONZALEZ  CEL 300 698 86 94  TEL 380 33 65
5724,HistoriaJDE_OT_3855002.txt,"REALIZAR MTTO PREVENTIVO CONTROL UNIDAD     JULIO 25 DE 2019 OT: 3855002 PROGRAMO: FARFREY OSPINAEJECUTO: JOAN GOMEZ   SE REALIZA INSPECCION Y LIMPIEZA A TABLEROS DE CONTROL DE LA UNIDAD DE GENERACION NUMERO 2, SE REALIZA VERIFICACION DE ESTADO DE COMPONENTES ENCONTRANDO QUE TODO ESTA EN EXCELENTES CONDICIONES. SE PROCEDE A NORMALIZAR LA UNIDAD DE GENERACION ENTRANDO EN OPERACION CORRECTAMENTE.     CORRIENTE PUESTA A TIERRA 4.8AMP"
5725,HistoriaJDE_OT_3855003.txt,"REALIZAR MTTO PREVENTIVO ESTATOR GENERADOR   REALIZAR PRUEBAS ELECTRICAS DE AISLAMIENTO IP Y RESISTENCIA OHMICA    JULIO 25 DE 2019 OT: 3855003 PROGRAMO: FARFREY OSPINAEJECUTO: JOAN GOMEZ   SE REALIZA INSPECCION Y LIMPIEZA AL ESTATOR DEL GENERADOR SE VERIFICA FISICAMENTE QUE TODO SE ENCUENTRE DENTRO DE LO NORMAL Y SE PROCEDE CON REALIZAR PRUEBAS ELECTRICAS, QUEDA REGISTRO ESCRITO. LA UNIDAD DE GENERACION ENTRA A OPERAR CORRECTAMENTE.     FASE / FASES A TIERRA LECTURA 1MIN LECTURA 10 MIN IP 10/1MIN X/YZ4.01 G6.77 G 1.69 Y/XZ 4.08 G7.01G 1.71 Z/XY4.05 G6.89G 1.70   EQUIPO EMPLEADO: MEGUGER MIT1025  VOLTAJE APLICADO VDC: 0.5 kV DC  TEMPERATURA: 50°  RESISTENCIA ÓHMICA DEL ESTATOR   RESISTENCIA ÓHMICA DEL ESTATOR   FASE RESISTENCIA R 3.220 m S 3.289m T 3.198 m     "
5726,HistoriaJDE_OT_3855006.txt,"REALIZAR MTTO PREVENTIVO A ROTOR DEBE INCLUIR PRUEBAS ELECTRICAS DAR ROTOR Y RESISTENCIA OHMICA      JULIO 25 DE 2019 OT: 3855006 PROGRAMO: FARFREY OSPINAEJECUTO: JOAN GOMEZ   SE REALIZA INSPECCION Y LIMPIEZA A LOS ANILLOS ROZANTES DE LA UNIDAD DE GENERACION 2 DE LA CENTRAL HIDROELECTRICA RIOFRIO, SE VERIFICA ESTADO DE LAS ESCOBILLAS Y DE LOS ANILLOS, SE PROCEDE CON REALIZAR PETROLIZADO  Y LIMPIEZA DE CABEZA DE BOBINAS. SE REALIZAN PRUEBAS ELECTRICAS QUEDA REGISTRO ESCRITO. LA UNIDAD DE GENERACION ENTRA A OPERAR CORRECTAMENTE.       ROTOR A TIERRA LECTURA 0.5 MIN LECTURA 1 MIN DAR IP= MIN/0.5 MIN 18.7 G28.5 G 1.52   ROTOR: 18 nA - 12 nF    EQUIPO EMPLEADO: MEGGER MT 1025  VOLTAJE: 500V  TEMPERATURA 50°C  RESISTENCIA DE MEDIDA:  1.897  - 1mA  MEGGER DLRO10X       "
5727,HistoriaJDE_OT_3855020.txt,"REALIZAR MTTO PREVENTIVO TRAFO POTENCIA     JULIO 25 DE 2019 OT: 3855020 PROGRAMO: FARFREY OSPINAEJECUTO: JOAN GOMEZ   SE REALIZA INSPECCION Y LIMPIEZA A TRAFO DE POTENCIA DE LACENTRAL HIDROELECTRICA RIOFRIO. SE VERIFICAN NIVEL,ESTADO DE LA SILICA , ESTADO DE LOS BUJES, Y SE REALIZA LIMPIEZA GENERAL DEL TABLERO DE CONTROL EL TRANSFORMADOR QUEDA OPERANDO CORRECTAMENTE. "
5728,HistoriaJDE_OT_3855033.txt,"REALIZAR MTTO PREVENTIVO CONTROL GENERADOR     JULIO 23 DE 2019 OT: 3855033 PROGRAMO: FARFREY OSPINA EJECUTA: ARMANDOR. JOAN GOMEZ  SE REALIZA MANTENIMIENTO PREVENTIVO ANUAL A CONTROL DEL GENERADOR 3 DE LA CENTRAL HIDROELECTRICA RIOFRIO, SE REALIZA INSPECCCION Y LIMPIEZA Y SE VERIFICA TODOS SUS COMPONENTES Y SE ENCUENTRAN EN BUEN ESTADO LA UNIDAD DE GENERACION QUEDA OPERANDO CORRECTAMENTE. "
5729,HistoriaJDE_OT_3855034.txt,"REALIZAR MTTO PREVENTIVO AL ESTATOR GENERADOR  EL MTTO DEBE INCLUIR PRUEBAS ELECTRICAS DE RESISTENCIA OHMICA Y IP     JULIO 23 DE 2019 OT: 3855034 PROGRAMO: FARFREY OSPINA EJECUTA: ARMANDOR. JOAN GOMEZ  SE REALIZA MANTENIMIENTO PREVENTIVO ANUAL AL GENERADOR 3 DE LA CENTRAL HIDROELECTRICA RIOFRIO. SE REALIZA INSPECCION Y LIMPIEZA A LOS CABLES DE SALIDA DEL GENERADOR, SE REALIZA LA DESCONEXION PARA EFECTUAR LAS PRUEBAS ELECTRICAS CORRESPONDIENTES. QUEDA REGISTO ESCRITO DE PRUEBAS REALIZADAS LA MAQUINA SE NORMALIZA Y SE ENTREGA PARA EXPLOTACION COMERCIAL.    FASE / FASES A TIERRA LECTURA 1MIN LECTURA 10 MIN IP 10/1MIN X/YZ6.86 G 17.9 G 2.61 Y/XZ Z/XY   R: 21.5 nA - 69 nF    EQUIPO EMPLEADO: MEGUGER MIT1025  VOLTAJE APLICADO VDC: 0.5 kV DC  TEMPERATURA: 28°  RESISTENCIA ÓHMICA DEL ESTATOR   FASE RESISTENCIA R 4.463 m S 4.851 m T 4.478 m "
5730,HistoriaJDE_OT_3855039.txt,"REALIZAR MTTO PREVENTIVO AL ROTOR DICHIO MTTO DEBE INCLUIR LIMPIEZA DE ANILLOS ROZANTES Y PRUEBAS ELECTRICAS DAR Y RESISTENCIA OHMICA    JULIO 23 DE 2019 OT: 3855039 PROGRAMO: FARFREY OSPINA EJECUTA: ARMANDOR. JOAN GOMEZ  SE REALIZA INSPECCION Y LIMPIEZA AL ROTOR DE LA UNIDAD 3 DE LA CENTRAL HIDROELECTRICA RIOFRIO, SE REALIZA LIMPIEZA CON LIQUIDO LIMPIADOR DIELECTRICO A LOS ANILLOS ROZANTES Y SE VERIFICA MEDIDA DE ESCOBILLAS. SE PROCEDE CON REALIZAR PRUEBAS ELECTRICAS LA MAQUINA SE ENCUENTRA OPERANDO CORRECTAMENTE.     ROTOR A TIERRA LECTURA 0.5 MIN LECTURA 1 MIN DAR IP= MIN/0.5 MIN  1.21 G 1.583 G 1.27 333nA 17 nF     EQUIPO EMPLEADO: MEGGER MT 1025  VOLTAJE: 500V  TEMPERATURA 28°C  RESISTENCIA DE MEDIDA:  2.193  - 1A"
5731,HistoriaJDE_OT_3855414.txt,"VERIFICAR LA INSTRUMENTACION UNIDAD 2     AGOSTO 5 DE 2019 OT: 3855414  PROGRAMO: JGUINGUL  EJECUTO: ALEXANDER VILLA  Se verifica RTD la cual se encuentra en buen estado ,Acompañamiento del personal mecánico en el retiro e instalación del cojineteSe inyecta señal de temperatura con el calibrador de procesos y se arroja los siguientes datos:  Temperaturas de: Cojinete Turbina U2 RF Patrón 0 20 40 60 80 100 Equipo1 21 41 60 80 100 Valor programado Alarma: Valor programado Disparo:85°C Comentarios:   Temperaturas de: Cojinete Volante U2 RF Patrón 0 20 40 60 80 100 Equipo2 21 41 61 81 101 Comentarios: "
5732,HistoriaJDE_OT_3855415.txt,"VERIFICAR LA INSTRUMENTACION UNIDAD 3    AGOSTO 8 DE 2019 OT:3855415  PROGRAMO: JGUINGUER  EJECUTO: ALEXANDER VILLA  Se verifica RTD la cual se encuentra en buen estado ,Acompañamiento del personal mecánico en el retiro e instalación del cojinete, Se inyecta señal de temperatura con el calibrador de procesos y se arroja los siguientes datos:  Temperaturas de: Cojinete Turbina U3 RF Patrón 0 20 40 60 80 100 Equipo1 21 41 61 81 101 Comentarios:Sin novedades   Temperaturas de: Cojinete Volante U3 RF Patrón 0 20 40 60 80 100 Equipo1 21 41 61 81 101 Comentarios: Sin novedades   Temperaturas de: Devanado Estator U3 RF Patrón 0 20 40 60 80 100 Equipo0.7 20.7 40.8 60.8 80.7 100.7 Comentarios: Sin novedades "
5733,HistoriaJDE_OT_3855830.txt,"23 DE JULIO DE 2019    SE SOLICITA RETIRAR TRONCOS DE MADERA QUE OBSTRUYEN EL VERTEDERO DE LA BOCATOMA SONSÓN.    REPORTA    RODISSON GONZALEZ  CEL 300 698 86 94  TEL 380 33 65    Agosto 02 - 2019  Se envía al contratista para su atención, valoración y ejecución  Ana Esneida Quintero Vásquez  Celular 3023880796"
5734,HistoriaJDE_OT_3856232.txt,INSTALAR RADIOS Y ENTRGAR MEDIDA A SUICHE DE RED EN PLANTA TRONERAS. 
5735,HistoriaJDE_OT_3857009.txt,    29 DE JULIO DE 2019    SE REQUIERE REPARAR FUGA EN BAÑO DE CASA MAQUINAS CENTRAL NIQUÍA.    REPORTA    RODISSON GONZALEZ   CEL 300 698 86 94  TEL 380 33 65
5736,HistoriaJDE_OT_3857078.txt,"Solicitante-Planeador: 856921  Aprobador: 355694  Fecha de solicitud: 29-Julio-2019  Tipo de mantenimiento: Preventivo  Acciones de mantenimiento:montaje de radio en la estacion para comunicacion en tiempo real, lo cual hay que cambiar la estacion vaisala por campbell."
5737,HistoriaJDE_OT_3857140.txt,Planeador:   Carlos Mario Torres J  Aprobador:    Carlos Andrés Andrade  Fecha de solicitud:       30/07/2019  Tipo de mantenimiento:    Preventivo     Acciones de mantenimiento:    Inspección general del estado de la estación   Limpieza de estación                Descarga y verificación de datos    Verificación de sistema de potencia y puesta a tierra   Verificación de sistema de transmisión  PRUEBA CALIBRACION PVM
5738,HistoriaJDE_OT_3857146.txt,Planeador:                           Hernando Alonso Castrillón T.  Aprobador:                          Carlos Andrés Andrade  Fecha de solicitud:              01/08/2019  Tipo de mantenimiento:    Preventivo     Acciones de mantenimiento:   Inspección general del estado de la estación   Limpieza de estación                Descarga y verificación de datos de la estación   Verificación de sistema de transmisión     REVISION NIVEL  AFORO
5739,HistoriaJDE_OT_3857150.txt,Planeador:   Carlos Mario Torres J  Aprobador:    Carlos Andrés Andrade  Fecha de solicitud:       02/08/2019  Tipo de mantenimiento:    Preventivo     Acciones de mantenimiento:    Inspección general del estado de la estación   Limpieza de estación                Descarga y verificación de datos    Verificación de sistema de potencia y puesta a tierra   Verificación de sistema de transmisión  PRUEBA CALIBRACION PVM              
5740,HistoriaJDE_OT_3857151.txt,Planeador:   Carlos Mario Torres J  Aprobador:    Carlos Andrés Andrade  Fecha de solicitud:       30/07/2019  Tipo de mantenimiento:    Preventivo     Acciones de mantenimiento:    Inspección general del estado de la estación   Limpieza de estación                Descarga y verificación de datos    Verificación de sistema de potencia y puesta a tierra   Verificación de sistema de transmisión  PRUEBA CALIBRACION PVM              
5741,HistoriaJDE_OT_3857155.txt,Planeador:   Carlos Mario Torres J  Aprobador:    Carlos Andrés Andrade  Fecha de solicitud:       31/07/2019  Tipo de mantenimiento:    Preventivo     Acciones de mantenimiento:    Inspección general del estado de la estación   Limpieza de estación                Descarga y verificación de datos    Verificación de sistema de potencia y puesta a tierra   Verificación de sistema de transmisión  PRUEBA CALIBRACION PVM              
5742,HistoriaJDE_OT_3857258.txt,Solicitante-Planeador: 4994  Aprobador: 355694  Fecha de solicitud: 29-07-2019  Tipo de mantenimiento: Reubicación    Reubicación de la estación por venta de sitio donde estaba úbicada.  Inspección general del estado de la estación  Limpieza de estación  Descarga y verificación de datos de la estación  Análisis de datos de estado del datalogger y transmisor  Verificación de sistema de potencia y puesta a tierra  Verificación de sistema de transmisión  Cambio del sistema operativo a la DCP de 8 a 8.05a
5743,HistoriaJDE_OT_3857307.txt,"  29 DE JULIO DE 2019    SE REQUIERE REPARAR TUBERÍA PVC-S 4"" EN TANQUE DE REFRIGERACIÓN CENTRAL SONSÓN II.    REPORTA    RODISSON GONZALEZ  CEL 300 698 86 94  TEL 380 33 65    Agosto 02 - 2019  Se envía al contratista para su atención, valoración y ejecución  Ana Esneida Quintero Vásquez  Celular 3023880796  "
5744,HistoriaJDE_OT_3857339.txt,Reporte: Jeison Julian Suarez  Fecha: 2019/07/29  Síntoma: Datalogger de la caseta 1 no tiene conexion a la red.
5745,HistoriaJDE_OT_3857890.txt,CONSTRUCCION MODULO EN MADERA PARA VIGILANTES EN FARALLONES  
5746,HistoriaJDE_OT_3858075.txt,"ENERO 2019  REALIZAR VERIFICACION METROLOGICA AL MEGAWATIMETRO PAJARITO.    ENERO 25/2019   PROGRAMO: JGUINGUER EJECUTO: ANDRES YEPES  SE ENCONTRÓ ERROR MAXIMO: -0.04 MW, EL EQUIPO SE ENCUENTRA EN CONDICIONES DE OPERACIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD    "
5747,HistoriaJDE_OT_3858086.txt,"ENERO 2019  REALIZAR VERIFICACION METROLÓGICA A TERMOMETRO METAL COJINETE GUIA TURBINA PAJARITO.    ENERO 23/2019 PROGRAMO: JGUINGUER EJECUTO: ANDRES YEPES  SE ENCONTRÓ ERROR MAXIMO: -0.03 °C, EL EQUIPO SE ENCUENTRA ENTRE LOS REQUERIMIENTOS PARA SU FUNCIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD    "
5748,HistoriaJDE_OT_3858094.txt,"ENERO 2019  REALIZAR VERIFICACION METROLOGICA A TEMPERATURA GUIA RADIAL 2 PAJARITO.    ENERO 23/2019 PROGRAMO: JGUINGUER  EJECUTO: ALEXANDER VILLA    SE ENCONTRÓ ERROR MAXIMO: 1°C, EL EQUIPO SE ENCUENTRA ENTRE LOS REQUERIMIENTOS PARA SU FUNCIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD  "
5749,HistoriaJDE_OT_3858098.txt,"ENERO 2019  REALIZAR VERIFICACION METROLÓGICA A TRANSMISOR DE TEMPERATURA DEVANADO ESTATOR PAJARITO.    ENERO 23/2019 PROGRAMO: JGUINGUER EJECUTO: ALEXANDER VILLA  SE ENCONTRÓ ERROR MAXIMO: 1°C, EL EQUIPO SE ENCUENTRA ENTRE LOS REQUERIMIENTOS PARA SU FUNCIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD"
5750,HistoriaJDE_OT_3858107.txt,"ENERO 2019  REALIZAR VERIFICACION METROLÓGICA A TRANSDUCTOR DE POTENCIA PAJARITO.    ENERO 24/2019 PROGRAMO: JGUINGUER EJECUTO: ALEXANDER VILLA  SE ENCONTRÓ ERROR MAXIMO: 0.045 MW, EL EQUIPO SE ENCUENTRA ENTRE LOS REQUERIMIENTOS PARA SU FUNCIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD"
5751,HistoriaJDE_OT_3858108.txt,"ENERO 2019  REALIZAR VERIFICACION METROLÓGICA A TERMOMETRO TEMPERATURA DEVANADO DE ALTA TRAFO PAJARITO.    ENERO 24/2019 PROGRAMO: JGUINGUER EJECUTO: ANDRES YEPES  SE ENCONTRÓ ERROR MAXIMO: 1°C, EL EQUIPO SE ENCUENTRA ENTRE LOS REQUERIMIENTOS PARA SU FUNCIÓN.  NOTA: NO SE REPORTA TIEMPO YA QUE ES PARA REGISTRO DEL SISTEMA DE CALIDAD                "
5752,HistoriaJDE_OT_3858268.txt,01 DE AGOSTO DE 2019    PINTAR MUROS EN ZONA DEL NUEVO SISTEMA DE VIBRACIONES DE LAS CENTRALES VUELTA Y HERRADURA.    REPORTA    RODISSON GONZALEZ  CEL 300 698 86 94  TEL 380 33 65    NOTA: se cierra la OT y se pasa para programacion y ejecucion por el contratista
5753,HistoriaJDE_OT_3858314.txt,"JUNIO28/2019 PROGRAMO:WGARCIAC EJECUTÓ: A.VILLA  VERIFICACION Y AJUSTE DEL MEGAVATIMETRO.SE HACE INYECCION DE SEÑAL DE CORRIENTE DE 4 A 20 mA, COMO RESULTADO SE OBTUVO LOS SIGUIENTES DATOS:   mA4 8 12 16 20 Inst. 30 7 14.5 22 29.6 "
5754,HistoriaJDE_OT_3858316.txt,"MAYO 10/2019 PROGRAMÓ: WGARCIAC EJECUTÓ: ANDRES YEPES   SE ENCUENTRA UN ERROR MAXIMO DE 0.1°C, ERROR + INCERTUDUMBRE = 0.22 MENOR A LA TOLERANCIA."
5755,HistoriaJDE_OT_3858319.txt,"MAYO 10/2019 PROGRAMÓ: WGARCIAC, EJECUTÓ: ANDRES YEPES   SE HAYA UN ERROR MAXIMO DE 0.1°C, EN CUYO CASO ES MENOR A LA TOLERANCIA DEL PROCESO.      "
5756,HistoriaJDE_OT_3858321.txt,FEBRERO 28 DEL 2018 PROGRAMÓ: JAIRO GUINGUER EJECUTÓ: ANDRES YEPES   VERIFICACION Y AJUSTE DEL TERMOMETRO METAL CI R1    TEMPERATURA COJINETE GUIA INFERIOR  PATRON 0ºC 20ºC 40ºC 60ºC 75ºC 80ºC Temp.Actual R  R  Metal 0.27 20.36 40.46 60.33 75.48 80.43 26.38 4.444 114.80  0.27 20.26 40.35 60.33 75.27 80.32 26.49 4.304 114.70 Valor programado alarma metal 70ºC                     Valor programado disparo metal 80ºC                  
5757,HistoriaJDE_OT_3858325.txt,"FEBRERO 28 DE 2018 PROGRAMÓ: JAIRO GUINGUER EJECUTO: ANDRES YEPES  VERIFICACION Y AJUSTE DEL TERMOMETRO METAL CT R1, SE INYECTA TEMPERATURA SEGUN PATRON.  TEMPERATURA COJINETE GUIA TURBINA PATRON 0ºC 20ºC 40ºC 60ºC 75ºC 80ºC Temp.Actual R  R  Metal 1 0.27 20.26 40.35 60.33 75.27 80.32 14.53 4.244 110.90 Metal 2 0.27 20.26 40.24 60.23 75.28 80.32 20.58 4.491 112.50 Valor programado alarma: 75ºC                     Valor programado disparo:80ºC                                                "
5758,HistoriaJDE_OT_3858326.txt,MAYO 10/2019 PROGRAMÓ:WGARCIAC EJECUTO: ANDRES YEPES   SISTEMA DE CALIDAD. VERIFICACION Y AJUSTE DEL TERMOMETRO DEVANADO DE ALTA Y ACEITE BANCO 1 FASE R    Patrón 40 °C 60 °C 80 °C A/T 41 60 81 B/T 40 59 80 Aceite 40 61 79     Alarma Disparo Dev. Alta 105 °C 110 °C Dev. Baja 105 °C 110 °C Aceite 75 °C 80 °C Ventiladores sub. 60 baj. 40 
5759,HistoriaJDE_OT_3858328.txt,SISTEMA DE CALIDAD  VERIFICACION Y AJUSTE DEL TERMOMETRO DEVANADO DE ALTA Y ACEITE FASE S TRANSFORMADOR DE POTENCIA.    MAYO 10/2019  PROGRAMO:WGARCIAC  Patrón 40 °C 60 °C 80 °C A/T 40.5   60 80 B/T 40.7 59.1 79 Aceite 40 61 79     Alarma Disparo Dev. Alta 105 °C 110 °C Dev. Baja 105 °C 110 °C Aceite 75 °C 80 °C Ventiladores sub. 60 baj. 40                                                        
5760,HistoriaJDE_OT_3858330.txt,MAYO 10 DE 2019 PROGRAMADOR:WGARCIAC EJECUTO: ANDRES YEPES   SISTEMA DE CALIDAD. VERIFICACION Y AJUSTE DEL TERMOMETRO DEVANADO DE ALTA Y ACEITE BANCO 1 FASE T    PATRON 40 °C 60 °C 80 °C A/T 38 57 78 Aceite 41 61 81 
5761,HistoriaJDE_OT_3858629.txt,"SISTEMA DE CALIDAD  VERIFICACION Y AJUSTE DEL MEGAVATIMETRO 1 UNIDAD NIQUIA    28/06/19 OT: 3858629 PLANEADOR: WGARCIAC EJECUTO: A. YEPES  SE REALIZA VERIFICACION DEL ESTADO DEL INDICADOR,   Corriente(mA) Potencia(MW)  4 0.01  8 7.48  12 14.98  16 22.50  20 30.01"
5762,HistoriaJDE_OT_3858632.txt,"SISTEMA DE CALIDAD  VERIFICACION Y AJUSTE DEL TRANSDUCTOR DE POTENCIA UNIDAD NIQUIA    28/06/19 OT: 3858632 PLANEADOR: WGARCIAC EJECUTO: A. YEPES  SE REALIZA VERIFICACION DEL ESTADO DEL INDICADOR, EL ERROR MAXIMO ENCONTRADO FUE DE 0.1MW, SUMADA LA INCERTIDUMBRE + EL ERROR < TOLERANCIA, POR TANTO ES APTO PARA EL PROCESO."
